Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior,Name
40.0,Female,1,Financial Manager,16.0,215000.0,USA,Hispanic,0,Female_2742
27.0,Male,1,Product Designer,2.0,55000.0,UK,Mixed,0,Male_3399
32.0,Female,3,Data Scientist,9.0,145000.0,Canada,Asian,0,Female_2743
29.0,Male,1,Marketing Analyst,4.0,75000.0,Australia,Australian,0,Male_3400
33.0,Female,2,Marketing Manager,9.0,135000.0,Canada,Asian,0,Female_2744
27.0,Male,1,Software Engineer,3.0,80000.0,Australia,Australian,0,Male_3401
36.0,Female,3,Research Scientist,13.0,185000.0,China,White,0,Female_2745
25.0,Male,1,Product Manager,1.0,60000.0,Canada,Asian,0,Male_3402
30.0,Female,1,Marketing Coordinator,5.0,95000.0,China,Chinese,0,Female_2746
34.0,Male,3,Research Director,12.0,170000.0,UK,Asian,0,Male_3403
28.0,Female,1,Marketing Analyst,3.0,65000.0,USA,African American,0,Female_2747
32.0,Male,1,Product Manager,7.0,120000.0,UK,Mixed,0,Male_3404
24.0,Female,0,Receptionist,0.0,25000.0,China,Korean,0,Female_2748
38.0,Male,2,Marketing Director,14.0,195000.0,UK,White,0,Male_3405
40.0,Female,1,Financial Manager,16.0,215000.0,Australia,White,0,Female_2749
27.0,Male,1,Product Designer,2.0,55000.0,Canada,Black,0,Male_3406
32.0,Female,3,Data Scientist,9.0,145000.0,USA,White,0,Female_2750
29.0,Male,1,Marketing Analyst,4.0,75000.0,China,White,0,Male_3407
33.0,Female,2,Marketing Manager,9.0,135000.0,Canada,White,0,Female_2751
27.0,Male,1,Software Engineer,3.0,80000.0,Canada,Black,0,Male_3408
36.0,Female,3,Research Scientist,13.0,185000.0,Australia,Australian,0,Female_2752
25.0,Male,1,Product Manager,1.0,60000.0,UK,Asian,0,Male_3409
30.0,Female,1,Marketing Coordinator,5.0,95000.0,Australia,White,0,Female_2753
34.0,Male,3,Research Director,12.0,170000.0,Australia,White,0,Male_3410
28.0,Female,1,Marketing Analyst,3.0,65000.0,Canada,White,0,Female_2754
32.0,Male,1,Product Manager,7.0,120000.0,USA,Hispanic,0,Male_3411
24.0,Female,0,Receptionist,0.0,25000.0,Australia,Asian,0,Female_2755
38.0,Male,2,Marketing Director,14.0,195000.0,Canada,White,0,Male_3412
40.0,Female,1,Financial Manager,16.0,215000.0,China,White,0,Female_2756
27.0,Male,1,Product Designer,2.0,55000.0,Canada,White,0,Male_3413
32.0,Female,3,Data Scientist,9.0,145000.0,UK,White,0,Female_2757
29.0,Male,1,Marketing Analyst,4.0,75000.0,Canada,Asian,0,Male_3414
33.0,Female,2,Marketing Manager,9.0,135000.0,UK,Welsh,0,Female_2758
27.0,Male,1,Software Engineer,3.0,80000.0,USA,Asian,0,Male_3415
36.0,Female,3,Research Scientist,13.0,185000.0,USA,Asian,0,Female_2759
25.0,Male,1,Product Manager,1.0,60000.0,USA,African American,0,Male_3416
30.0,Female,1,Marketing Coordinator,5.0,95000.0,China,Chinese,0,Female_2760
34.0,Male,3,Research Director,12.0,170000.0,China,Korean,0,Male_3417
28.0,Female,1,Marketing Analyst,3.0,65000.0,UK,Asian,0,Female_2761
32.0,Male,1,Product Manager,7.0,120000.0,USA,Asian,0,Male_3418
24.0,Female,0,Receptionist,0.0,25000.0,China,White,0,Female_2762
38.0,Male,2,Marketing Director,14.0,195000.0,USA,African American,0,Male_3419
40.0,Female,1,Financial Manager,16.0,215000.0,Canada,White,0,Female_2763
27.0,Male,1,Product Designer,2.0,55000.0,China,Korean,0,Male_3420
32.0,Female,3,Data Scientist,9.0,145000.0,China,Korean,0,Female_2764
29.0,Male,1,Marketing Analyst,4.0,75000.0,Canada,Asian,0,Male_3421
33.0,Female,2,Marketing Manager,9.0,135000.0,Australia,Australian,0,Female_2765
27.0,Male,1,Software Engineer,3.0,80000.0,China,Korean,0,Male_3422
36.0,Female,3,Research Scientist,13.0,185000.0,Australia,Australian,0,Female_2766
25.0,Male,1,Product Manager,1.0,60000.0,UK,Asian,0,Male_3423
30.0,Female,1,Marketing Coordinator,5.0,95000.0,USA,Hispanic,0,Female_2767
34.0,Male,3,Research Director,12.0,170000.0,UK,Mixed,0,Male_3424
28.0,Female,1,Marketing Analyst,3.0,65000.0,UK,Mixed,0,Female_2768
32.0,Male,1,Product Manager,7.0,120000.0,Canada,White,0,Male_3425
24.0,Female,0,Receptionist,0.0,25000.0,Australia,Australian,0,Female_2769
38.0,Male,2,Marketing Director,14.0,195000.0,China,Chinese,0,Male_3426
40.0,Female,1,Financial Manager,16.0,215000.0,China,White,0,Female_2770
27.0,Male,1,Product Designer,2.0,55000.0,China,White,0,Male_3427
32.0,Female,3,Data Scientist,9.0,145000.0,China,White,0,Female_2771
29.0,Male,1,Marketing Analyst,4.0,75000.0,UK,Mixed,0,Male_3428
33.0,Female,2,Marketing Manager,9.0,135000.0,China,Korean,0,Female_2772
27.0,Male,1,Software Engineer,3.0,80000.0,Australia,White,0,Male_3429
36.0,Female,3,Research Scientist,13.0,185000.0,Australia,White,0,Female_2773
25.0,Male,1,Product Manager,1.0,60000.0,UK,Mixed,0,Male_3430
30.0,Female,1,Marketing Coordinator,5.0,95000.0,China,Korean,0,Female_2774
34.0,Male,3,Research Director,12.0,170000.0,UK,Asian,0,Male_3431
28.0,Female,1,Marketing Analyst,3.0,65000.0,UK,Welsh,0,Female_2775
32.0,Male,1,Product Manager,7.0,120000.0,Canada,Asian,0,Male_3432
24.0,Female,0,Receptionist,0.0,25000.0,Australia,White,0,Female_2776
38.0,Male,2,Marketing Director,14.0,195000.0,USA,Asian,0,Male_3433
40.0,Female,1,Financial Manager,16.0,215000.0,Australia,White,0,Female_2777
27.0,Male,1,Product Designer,2.0,55000.0,China,Chinese,0,Male_3434
32.0,Female,3,Data Scientist,9.0,145000.0,UK,Asian,0,Female_2778
29.0,Male,1,Marketing Analyst,4.0,75000.0,USA,White,0,Male_3435
33.0,Female,2,Marketing Manager,9.0,135000.0,Canada,Black,0,Female_2779
27.0,Male,1,Software Engineer,3.0,80000.0,Australia,Asian,0,Male_3436
36.0,Female,3,Research Scientist,13.0,185000.0,USA,Asian,0,Female_2780
25.0,Male,1,Product Manager,1.0,60000.0,Canada,Black,0,Male_3437
30.0,Female,1,Marketing Coordinator,5.0,95000.0,UK,Welsh,0,Female_2781
34.0,Male,3,Research Director,12.0,170000.0,Australia,Australian,0,Male_3438
28.0,Female,1,Marketing Analyst,3.0,65000.0,USA,Hispanic,0,Female_2782
32.0,Male,1,Product Manager,7.0,120000.0,Australia,Asian,0,Male_3439
24.0,Female,0,Receptionist,0.0,25000.0,UK,Welsh,0,Female_2783
38.0,Male,2,Marketing Director,14.0,195000.0,Canada,Asian,0,Male_3440
40.0,Female,1,Financial Manager,16.0,215000.0,Canada,White,0,Female_2784
27.0,Male,1,Product Designer,2.0,55000.0,China,Korean,0,Male_3441
32.0,Female,3,Data Scientist,9.0,145000.0,USA,Asian,0,Female_2785
29.0,Male,1,Marketing Analyst,4.0,75000.0,UK,Welsh,0,Male_3442
33.0,Female,2,Marketing Manager,9.0,135000.0,China,Korean,0,Female_2786
27.0,Male,1,Software Engineer,3.0,80000.0,UK,Mixed,0,Male_3443
36.0,Female,3,Research Scientist,13.0,185000.0,China,Korean,0,Female_2787
25.0,Male,1,Product Manager,1.0,60000.0,Australia,White,0,Male_3444
30.0,Female,1,Marketing Coordinator,5.0,95000.0,UK,White,0,Female_2788
34.0,Male,3,Research Director,12.0,170000.0,Canada,White,0,Male_3445
28.0,Female,1,Marketing Analyst,3.0,65000.0,Australia,White,0,Female_2789
32.0,Male,1,Product Manager,7.0,120000.0,Australia,Australian,0,Male_3446
24.0,Female,0,Receptionist,0.0,25000.0,Australia,Asian,0,Female_2790
38.0,Male,2,Marketing Director,14.0,195000.0,USA,Asian,0,Male_3447
40.0,Female,1,Financial Manager,16.0,215000.0,China,White,0,Female_2791
27.0,Male,1,Product Designer,2.0,55000.0,China,Chinese,0,Male_3448
32.0,Female,3,Data Scientist,9.0,145000.0,Australia,White,0,Female_2792
29.0,Male,1,Marketing Analyst,4.0,75000.0,China,Chinese,0,Male_3449
29.0,Male,1,Sales Associate,2.0,45000.0,USA,Hispanic,0,Male_3450
45.0,Female,2,Sales Manager,8.0,80000.0,Canada,Black,0,Female_2793
37.0,Male,3,Marketing Manager,7.0,90000.0,UK,Mixed,0,Male_3451
23.0,Female,0,Sales Executive,1.0,35000.0,China,Korean,0,Female_2794
41.0,Male,1,Financial Manager,12.0,120000.0,China,Korean,0,Male_3452
26.0,Female,1,Digital Marketing Manager,4.0,60000.0,Canada,Black,0,Female_2795
33.0,Male,2,Content Marketing Manager,5.0,70000.0,Canada,Asian,0,Male_3453
28.0,Female,0,Sales Representative,3.0,40000.0,China,Korean,0,Female_2796
50.0,Male,3,Product Marketing Manager,15.0,150000.0,UK,Mixed,1,Male_3454
35.0,Female,1,Sales Representative,2.0,35000.0,USA,Asian,0,Female_2797
42.0,Male,2,Director of Marketing,13.0,130000.0,Canada,Asian,0,Male_3455
27.0,Female,1,Sales Associate,1.0,35000.0,Australia,White,0,Female_2798
48.0,Male,3,Sales Director,18.0,180000.0,USA,Asian,0,Male_3456
31.0,Female,0,Financial Manager,4.0,60000.0,Australia,Australian,0,Female_2799
36.0,Male,1,Sales Manager,6.0,75000.0,UK,Mixed,0,Male_3457
25.0,Female,2,Digital Marketing Manager,3.0,50000.0,UK,Mixed,0,Female_2800
39.0,Male,3,Marketing Manager,10.0,100000.0,China,Chinese,0,Male_3458
30.0,Female,0,Sales Executive,2.0,40000.0,Canada,Asian,0,Female_2801
44.0,Male,1,Content Marketing Manager,11.0,110000.0,USA,White,0,Male_3459
29.0,Female,2,Sales Representative,4.0,55000.0,China,Korean,0,Female_2802
47.0,Male,3,Product Marketing Manager,17.0,170000.0,Canada,White,1,Male_3460
32.0,Female,1,Sales Representative,3.0,40000.0,Australia,Asian,0,Female_2803
38.0,Male,2,Director of Marketing,9.0,95000.0,Australia,Asian,0,Male_3461
24.0,Female,0,Sales Associate,1.0,35000.0,China,White,0,Female_2804
40.0,Male,3,Sales Director,14.0,140000.0,UK,Welsh,0,Male_3462
34.0,Female,1,Financial Manager,5.0,70000.0,China,White,0,Female_2805
26.0,Male,2,Digital Marketing Manager,3.0,50000.0,UK,Mixed,0,Male_3463
31.0,Female,3,Marketing Manager,6.0,75000.0,UK,Mixed,0,Female_2806
27.0,Male,0,Sales Executive,2.0,40000.0,UK,Welsh,0,Male_3464
43.0,Female,1,Content Marketing Manager,12.0,120000.0,Australia,White,0,Female_2807
28.0,Male,2,Sales Representative,2.0,40000.0,USA,Asian,0,Male_3465
46.0,Female,3,Product Marketing Manager,16.0,160000.0,USA,Hispanic,1,Female_2808
33.0,Male,1,Sales Representative,4.0,55000.0,USA,White,0,Male_3466
39.0,Female,2,Director of Marketing,10.0,100000.0,UK,White,0,Female_2809
25.0,Male,0,Sales Associate,1.0,35000.0,China,White,0,Male_3467
41.0,Female,1,Sales Manager,8.0,80000.0,China,Chinese,0,Female_2810
35.0,Male,3,Marketing Manager,7.0,90000.0,UK,White,0,Male_3468
23.0,Female,1,Sales Executive,1.0,35000.0,UK,Asian,0,Female_2811
42.0,Male,2,Financial Manager,13.0,130000.0,Canada,Black,0,Male_3469
26.0,Female,1,Digital Marketing Manager,4.0,60000.0,Canada,Asian,0,Female_2812
32.0,Male,2,Content Marketing Manager,5.0,70000.0,UK,Welsh,0,Male_3470
27.0,Female,0,Sales Representative,3.0,40000.0,Canada,White,0,Female_2813
50.0,Male,3,Product Marketing Manager,15.0,150000.0,Australia,White,1,Male_3471
36.0,Female,1,Sales Representative,2.0,35000.0,USA,Hispanic,0,Female_2814
48.0,Male,2,Director of Marketing,18.0,180000.0,China,Korean,0,Male_3472
31.0,Female,0,Sales Associate,2.0,40000.0,Australia,Asian,0,Female_2815
29.0,Male,1,Sales Director,6.0,75000.0,Australia,White,0,Male_3473
45.0,Female,3,Financial Manager,12.0,120000.0,Australia,Australian,0,Female_2816
25.0,Male,2,Digital Marketing Manager,3.0,50000.0,UK,White,0,Male_3474
37.0,Female,1,Marketing Manager,7.0,90000.0,Canada,Black,0,Female_2817
23.0,Male,0,Sales Executive,1.0,35000.0,Canada,Asian,0,Male_3475
41.0,Female,1,Content Marketing Manager,11.0,110000.0,Australia,Asian,0,Female_2818
26.0,Male,2,Sales Representative,3.0,45000.0,UK,Welsh,0,Male_3476
33.0,Female,3,Product Marketing Manager,5.0,70000.0,China,White,1,Female_2819
28.0,Male,1,Sales Representative,1.0,30000.0,USA,African American,0,Male_3477
42.0,Female,2,Director of Marketing,13.0,130000.0,UK,Welsh,0,Female_2820
27.0,Male,0,Financial Manager,4.0,60000.0,Canada,White,0,Male_3478
50.0,Female,1,Sales Manager,15.0,150000.0,China,Chinese,0,Female_2821
35.0,Male,3,Marketing Manager,8.0,80000.0,China,Korean,0,Male_3479
24.0,Female,1,Sales Executive,1.0,35000.0,China,Chinese,0,Female_2822
46.0,Male,2,Content Marketing Manager,16.0,160000.0,USA,White,0,Male_3480
29.0,Female,0,Sales Representative,2.0,40000.0,China,White,0,Female_2823
47.0,Male,3,Product Marketing Manager,17.0,170000.0,China,White,1,Male_3481
31.0,Female,1,Sales Representative,3.0,40000.0,USA,Hispanic,0,Female_2824
38.0,Male,2,Director of Marketing,9.0,95000.0,Australia,Australian,0,Male_3482
25.0,Female,0,Sales Associate,1.0,35000.0,Australia,Asian,0,Female_2825
39.0,Male,1,Sales Director,10.0,100000.0,Australia,Asian,0,Male_3483
33.0,Female,3,Financial Manager,5.0,70000.0,Canada,White,0,Female_2826
27.0,Male,2,Digital Marketing Manager,3.0,50000.0,Australia,Australian,0,Male_3484
43.0,Female,1,Marketing Manager,12.0,120000.0,Australia,Australian,0,Female_2827
28.0,Male,0,Sales Executive,2.0,40000.0,Canada,Asian,0,Male_3485
31.0,Male,1,Sales Associate,3.0,50000.0,China,Korean,0,Male_3486
46.0,Female,2,Marketing Manager,14.0,140000.0,China,Korean,0,Female_2828
27.0,Male,0,Sales Executive,2.0,40000.0,UK,Asian,0,Male_3487
38.0,Female,1,Financial Manager,10.0,100000.0,UK,Asian,0,Female_2829
24.0,Male,3,Digital Marketing Manager,1.0,30000.0,China,White,0,Male_3488
33.0,Female,2,Content Marketing Manager,6.0,75000.0,USA,Hispanic,0,Female_2830
29.0,Male,0,Sales Representative,2.0,40000.0,China,Chinese,0,Male_3489
50.0,Female,1,Sales Manager,18.0,180000.0,Canada,Black,0,Female_2831
35.0,Male,3,Product Marketing Manager,8.0,80000.0,UK,Welsh,1,Male_3490
23.0,Female,1,Sales Executive,1.0,35000.0,China,Chinese,0,Female_2832
41.0,Male,2,Director of Marketing,12.0,120000.0,Canada,Black,0,Male_3491
26.0,Female,0,Financial Manager,3.0,45000.0,USA,African American,0,Female_2833
32.0,Male,1,Sales Director,7.0,90000.0,Canada,Black,0,Male_3492
27.0,Female,3,Marketing Manager,4.0,55000.0,Canada,Black,0,Female_2834
43.0,Male,2,Content Marketing Manager,16.0,160000.0,Australia,Asian,0,Male_3493
28.0,Female,1,Sales Representative,2.0,40000.0,USA,African American,0,Female_2835
47.0,Male,3,Product Marketing Manager,17.0,170000.0,China,Korean,1,Male_3494
31.0,Female,0,Sales Representative,3.0,40000.0,UK,Asian,0,Female_2836
38.0,Male,2,Director of Marketing,9.0,95000.0,Canada,Asian,0,Male_3495
25.0,Female,0,Sales Associate,1.0,35000.0,Australia,Asian,0,Female_2837
39.0,Male,1,Sales Manager,11.0,110000.0,Canada,White,0,Male_3496
33.0,Female,3,Financial Manager,6.0,75000.0,China,Chinese,0,Female_2838
27.0,Male,2,Digital Marketing Manager,3.0,50000.0,China,White,0,Male_3497
43.0,Female,1,Marketing Manager,12.0,120000.0,Canada,Asian,0,Female_2839
28.0,Male,0,Sales Executive,2.0,40000.0,UK,Welsh,0,Male_3498
50.0,Female,2,Content Marketing Manager,15.0,150000.0,China,Korean,0,Female_2840
36.0,Male,1,Sales Representative,5.0,70000.0,UK,Welsh,0,Male_3499
48.0,Female,3,Product Marketing Manager,19.0,190000.0,Canada,White,1,Female_2841
31.0,Male,0,Sales Representative,3.0,40000.0,China,Chinese,0,Male_3500
29.0,Female,1,Sales Director,6.0,75000.0,China,Chinese,0,Female_2842
45.0,Male,2,Director of Marketing,14.0,140000.0,China,Chinese,0,Male_3501
25.0,Female,0,Sales Associate,1.0,35000.0,Canada,White,0,Female_2843
41.0,Male,1,Financial Manager,12.0,120000.0,USA,White,0,Male_3502
35.0,Female,3,Marketing Manager,8.0,80000.0,Canada,White,0,Female_2844
23.0,Male,1,Sales Executive,1.0,35000.0,China,White,0,Male_3503
42.0,Female,2,Sales Manager,13.0,130000.0,Canada,Black,0,Female_2845
26.0,Male,0,Digital Marketing Manager,2.0,40000.0,Australia,Australian,0,Male_3504
32.0,Female,1,Content Marketing Manager,7.0,90000.0,Canada,White,0,Female_2846
27.0,Male,3,Sales Representative,4.0,55000.0,USA,Hispanic,0,Male_3505
50.0,Female,2,Product Marketing Manager,18.0,180000.0,Australia,Asian,1,Female_2847
36.0,Male,1,Sales Representative,3.0,45000.0,Australia,Asian,0,Male_3506
48.0,Female,3,Director of Marketing,19.0,190000.0,China,White,0,Female_2848
31.0,Male,0,Sales Associate,3.0,50000.0,Australia,Asian,0,Male_3507
29.0,Female,1,Financial Manager,4.0,55000.0,UK,Mixed,0,Female_2849
45.0,Male,2,Marketing Manager,13.0,130000.0,UK,Asian,0,Male_3508
25.0,Female,0,Sales Executive,1.0,35000.0,USA,African American,0,Female_2850
41.0,Male,1,Content Marketing Manager,12.0,120000.0,China,Korean,0,Male_3509
35.0,Female,3,Product Marketing Manager,9.0,95000.0,China,White,1,Female_2851
23.0,Male,1,Sales Representative,1.0,35000.0,Australia,Australian,0,Male_3510
42.0,Female,2,Digital Marketing Manager,14.0,140000.0,UK,Asian,0,Female_2852
26.0,Male,0,Sales Manager,2.0,40000.0,China,Korean,0,Male_3511
32.0,Female,1,Director of Marketing,8.0,80000.0,Australia,Australian,0,Female_2853
27.0,Male,3,Marketing Manager,4.0,55000.0,Australia,Asian,0,Male_3512
50.0,Female,2,Content Marketing Manager,19.0,190000.0,China,White,0,Female_2854
36.0,Male,1,Sales Director,6.0,75000.0,Canada,White,0,Male_3513
48.0,Female,3,Product Marketing Manager,17.0,170000.0,China,Korean,1,Female_2855
31.0,Male,0,Sales Associate,3.0,50000.0,China,Chinese,0,Male_3514
29.0,Female,1,Financial Manager,4.0,55000.0,Australia,White,0,Female_2856
45.0,Male,2,Marketing Manager,13.0,130000.0,Canada,White,0,Male_3515
25.0,Female,0,Sales Executive,1.0,35000.0,China,Chinese,0,Female_2857
41.0,Male,1,Content Marketing Manager,12.0,120000.0,Canada,Asian,0,Male_3516
35.0,Female,3,Product Marketing Manager,9.0,95000.0,USA,White,1,Female_2858
23.0,Male,1,Sales Representative,1.0,35000.0,China,Chinese,0,Male_3517
42.0,Female,2,Digital Marketing Manager,14.0,140000.0,China,White,0,Female_2859
26.0,Male,0,Sales Manager,2.0,40000.0,Canada,Asian,0,Male_3518
32.0,Female,1,Director of Marketing,8.0,80000.0,UK,Asian,0,Female_2860
27.0,Male,3,Marketing Manager,4.0,55000.0,China,Chinese,0,Male_3519
50.0,Female,2,Content Marketing Manager,19.0,190000.0,Canada,Black,0,Female_2861
36.0,Male,1,Sales Director,6.0,75000.0,China,Chinese,0,Male_3520
48.0,Female,3,Product Marketing Manager,17.0,170000.0,China,White,1,Female_2862
31.0,Male,0,Sales Associate,3.0,50000.0,Canada,White,0,Male_3521
29.0,Female,1,Financial Manager,4.0,55000.0,USA,Hispanic,0,Female_2863
45.0,Male,2,Marketing Manager,13.0,130000.0,USA,Hispanic,0,Male_3522
25.0,Female,0,Sales Executive,1.0,35000.0,Canada,Asian,0,Female_2864
41.0,Male,1,Content Marketing Manager,12.0,120000.0,China,Chinese,0,Male_3523
35.0,Female,3,Product Marketing Manager,9.0,95000.0,Canada,Black,1,Female_2865
23.0,Male,1,Sales Representative,1.0,35000.0,USA,White,0,Male_3524
42.0,Female,2,Digital Marketing Manager,14.0,140000.0,USA,Hispanic,0,Female_2866
26.0,Male,0,Sales Manager,2.0,40000.0,China,Korean,0,Male_3525
32.0,Female,1,Director of Marketing,8.0,80000.0,Canada,Asian,0,Female_2867
27.0,Male,3,Marketing Manager,4.0,55000.0,USA,African American,0,Male_3526
50.0,Female,2,Content Marketing Manager,19.0,190000.0,UK,Welsh,0,Female_2868
36.0,Male,1,Sales Director,6.0,75000.0,USA,White,0,Male_3527
48.0,Female,3,Product Marketing Manager,17.0,170000.0,Australia,White,1,Female_2869
31.0,Male,0,Sales Associate,3.0,50000.0,UK,Asian,0,Male_3528
29.0,Female,1,Financial Manager,4.0,55000.0,UK,White,0,Female_2870
45.0,Male,2,Marketing Manager,13.0,130000.0,Canada,Asian,0,Male_3529
25.0,Female,0,Sales Executive,1.0,35000.0,Australia,Australian,0,Female_2871
41.0,Male,1,Content Marketing Manager,12.0,120000.0,USA,African American,0,Male_3530
35.0,Female,3,Product Marketing Manager,9.0,95000.0,Canada,Asian,1,Female_2872
23.0,Male,1,Sales Representative,1.0,35000.0,USA,White,0,Male_3531
42.0,Female,2,Digital Marketing Manager,14.0,140000.0,Canada,White,0,Female_2873
26.0,Male,0,Sales Manager,2.0,40000.0,China,Korean,0,Male_3532
32.0,Female,1,Director of Marketing,8.0,80000.0,UK,Mixed,0,Female_2874
27.0,Male,3,Marketing Manager,4.0,55000.0,UK,Mixed,0,Male_3533
50.0,Female,2,Content Marketing Manager,19.0,190000.0,Canada,Asian,0,Female_2875
36.0,Male,1,Sales Director,6.0,75000.0,China,White,0,Male_3534
48.0,Female,3,Product Marketing Manager,17.0,170000.0,Canada,Black,1,Female_2876
31.0,Male,0,Sales Associate,3.0,50000.0,Australia,Asian,0,Male_3535
29.0,Female,1,Financial Manager,4.0,55000.0,UK,Asian,0,Female_2877
45.0,Male,2,Marketing Manager,13.0,130000.0,Canada,Black,0,Male_3536
25.0,Female,0,Sales Executive,1.0,35000.0,Canada,Asian,0,Female_2878
41.0,Male,1,Content Marketing Manager,12.0,120000.0,Canada,Black,0,Male_3537
35.0,Female,3,Product Marketing Manager,9.0,95000.0,UK,White,1,Female_2879
23.0,Male,1,Sales Representative,1.0,35000.0,Australia,Asian,0,Male_3538
42.0,Female,2,Digital Marketing Manager,14.0,140000.0,Australia,White,0,Female_2880
26.0,Male,0,Sales Manager,2.0,40000.0,Australia,Australian,0,Male_3539
32.0,Female,1,Director of Marketing,8.0,80000.0,USA,Hispanic,0,Female_2881
27.0,Male,3,Marketing Manager,4.0,55000.0,Canada,Asian,0,Male_3540
50.0,Female,2,Content Marketing Manager,19.0,190000.0,UK,Welsh,0,Female_2882
36.0,Male,1,Sales Director,6.0,75000.0,USA,Hispanic,0,Male_3541
48.0,Female,3,Product Marketing Manager,17.0,170000.0,Canada,Asian,1,Female_2883
31.0,Male,0,Sales Associate,3.0,50000.0,Australia,Australian,0,Male_3542
29.0,Female,1,Financial Manager,4.0,55000.0,UK,Mixed,0,Female_2884
45.0,Male,2,Marketing Manager,13.0,130000.0,Australia,Australian,0,Male_3543
25.0,Female,0,Sales Executive,1.0,35000.0,UK,White,0,Female_2885
41.0,Male,1,Content Marketing Manager,12.0,120000.0,UK,Mixed,0,Male_3544
35.0,Female,3,Product Marketing Manager,9.0,95000.0,UK,Welsh,1,Female_2886
